index,timestamp,rgb_file,depth_file
1641,1743437589.329974,images/frame_001641.png,depth/frame_001641.png
1642,1743437589.365356,images/frame_001642.png,depth/frame_001642.png
1643,1743437589.397008,images/frame_001643.png,depth/frame_001643.png
1644,1743437589.432187,images/frame_001644.png,depth/frame_001644.png
1645,1743437589.463741,images/frame_001645.png,depth/frame_001645.png
1646,1743437589.496207,images/frame_001646.png,depth/frame_001646.png
1647,1743437589.528971,images/frame_001647.png,depth/frame_001647.png
1648,1743437589.564486,images/frame_001648.png,depth/frame_001648.png
1649,1743437589.593624,images/frame_001649.png,depth/frame_001649.png
1650,1743437589.625828,images/frame_001650.png,depth/frame_001650.png
1651,1743437589.661257,images/frame_001651.png,depth/frame_001651.png
1652,1743437589.696657,images/frame_001652.png,depth/frame_001652.png
1653,1743437589.729869,images/frame_001653.png,depth/frame_001653.png
1654,1743437589.762351,images/frame_001654.png,depth/frame_001654.png
1655,1743437589.793296,images/frame_001655.png,depth/frame_001655.png
1656,1743437589.824988,images/frame_001656.png,depth/frame_001656.png
1657,1743437589.860616,images/frame_001657.png,depth/frame_001657.png
1658,1743437589.896368,images/frame_001658.png,depth/frame_001658.png
1659,1743437589.931281,images/frame_001659.png,depth/frame_001659.png
1660,1743437589.960016,images/frame_001660.png,depth/frame_001660.png
1661,1743437589.997951,images/frame_001661.png,depth/frame_001661.png
1662,1743437590.027534,images/frame_001662.png,depth/frame_001662.png
1663,1743437590.059685,images/frame_001663.png,depth/frame_001663.png
1664,1743437590.092956,images/frame_001664.png,depth/frame_001664.png
1665,1743437590.126762,images/frame_001665.png,depth/frame_001665.png
1666,1743437590.160621,images/frame_001666.png,depth/frame_001666.png
1667,1743437590.194191,images/frame_001667.png,depth/frame_001667.png
1668,1743437590.226752,images/frame_001668.png,depth/frame_001668.png
1669,1743437590.259759,images/frame_001669.png,depth/frame_001669.png
1670,1743437590.295574,images/frame_001670.png,depth/frame_001670.png
1671,1743437590.328837,images/frame_001671.png,depth/frame_001671.png
1672,1743437590.358732,images/frame_001672.png,depth/frame_001672.png
1673,1743437590.391279,images/frame_001673.png,depth/frame_001673.png
1674,1743437590.425317,images/frame_001674.png,depth/frame_001674.png
1675,1743437590.484285,images/frame_001675.png,depth/frame_001675.png
1676,1743437590.501987,images/frame_001676.png,depth/frame_001676.png
1677,1743437590.531610,images/frame_001677.png,depth/frame_001677.png
1678,1743437590.563029,images/frame_001678.png,depth/frame_001678.png
1679,1743437590.595244,images/frame_001679.png,depth/frame_001679.png
1680,1743437590.629267,images/frame_001680.png,depth/frame_001680.png
1681,1743437590.660322,images/frame_001681.png,depth/frame_001681.png
1682,1743437590.688938,images/frame_001682.png,depth/frame_001682.png
1683,1743437590.719606,images/frame_001683.png,depth/frame_001683.png
1684,1743437590.754461,images/frame_001684.png,depth/frame_001684.png
1685,1743437590.787305,images/frame_001685.png,depth/frame_001685.png
1686,1743437590.822129,images/frame_001686.png,depth/frame_001686.png
1687,1743437590.857715,images/frame_001687.png,depth/frame_001687.png
1688,1743437590.892245,images/frame_001688.png,depth/frame_001688.png
1689,1743437590.923690,images/frame_001689.png,depth/frame_001689.png
1690,1743437590.953518,images/frame_001690.png,depth/frame_001690.png
1691,1743437590.988236,images/frame_001691.png,depth/frame_001691.png
1692,1743437591.020232,images/frame_001692.png,depth/frame_001692.png
1693,1743437591.052500,images/frame_001693.png,depth/frame_001693.png
1694,1743437591.084577,images/frame_001694.png,depth/frame_001694.png
1695,1743437591.117937,images/frame_001695.png,depth/frame_001695.png
1696,1743437591.152787,images/frame_001696.png,depth/frame_001696.png
1697,1743437591.187848,images/frame_001697.png,depth/frame_001697.png
1698,1743437591.222375,images/frame_001698.png,depth/frame_001698.png
1699,1743437591.253058,images/frame_001699.png,depth/frame_001699.png
1700,1743437591.284497,images/frame_001700.png,depth/frame_001700.png
1701,1743437591.315087,images/frame_001701.png,depth/frame_001701.png
1702,1743437591.354301,images/frame_001702.png,depth/frame_001702.png
1703,1743437591.384658,images/frame_001703.png,depth/frame_001703.png
1704,1743437591.415031,images/frame_001704.png,depth/frame_001704.png
1705,1743437591.448957,images/frame_001705.png,depth/frame_001705.png
1706,1743437591.484393,images/frame_001706.png,depth/frame_001706.png
1707,1743437591.517153,images/frame_001707.png,depth/frame_001707.png
1708,1743437591.552229,images/frame_001708.png,depth/frame_001708.png
1709,1743437591.583570,images/frame_001709.png,depth/frame_001709.png
1710,1743437591.619385,images/frame_001710.png,depth/frame_001710.png
1711,1743437591.653434,images/frame_001711.png,depth/frame_001711.png
1712,1743437591.682825,images/frame_001712.png,depth/frame_001712.png
1713,1743437591.716002,images/frame_001713.png,depth/frame_001713.png
1714,1743437591.746661,images/frame_001714.png,depth/frame_001714.png
1715,1743437591.782054,images/frame_001715.png,depth/frame_001715.png
1716,1743437591.816952,images/frame_001716.png,depth/frame_001716.png
1717,1743437591.851549,images/frame_001717.png,depth/frame_001717.png
1718,1743437591.884253,images/frame_001718.png,depth/frame_001718.png
1719,1743437591.919485,images/frame_001719.png,depth/frame_001719.png
1720,1743437591.949227,images/frame_001720.png,depth/frame_001720.png
1721,1743437591.982309,images/frame_001721.png,depth/frame_001721.png
1722,1743437592.013792,images/frame_001722.png,depth/frame_001722.png
1723,1743437592.046150,images/frame_001723.png,depth/frame_001723.png
1724,1743437592.082911,images/frame_001724.png,depth/frame_001724.png
1725,1743437592.115271,images/frame_001725.png,depth/frame_001725.png
1726,1743437592.148043,images/frame_001726.png,depth/frame_001726.png
1727,1743437592.181859,images/frame_001727.png,depth/frame_001727.png
1728,1743437592.214618,images/frame_001728.png,depth/frame_001728.png
1729,1743437592.247518,images/frame_001729.png,depth/frame_001729.png
1730,1743437592.282885,images/frame_001730.png,depth/frame_001730.png
1731,1743437592.316098,images/frame_001731.png,depth/frame_001731.png
1732,1743437592.346936,images/frame_001732.png,depth/frame_001732.png
1733,1743437592.379979,images/frame_001733.png,depth/frame_001733.png
1734,1743437592.412734,images/frame_001734.png,depth/frame_001734.png
1735,1743437592.446807,images/frame_001735.png,depth/frame_001735.png
1736,1743437592.478843,images/frame_001736.png,depth/frame_001736.png
1737,1743437592.514005,images/frame_001737.png,depth/frame_001737.png
1738,1743437592.545283,images/frame_001738.png,depth/frame_001738.png
1739,1743437592.581322,images/frame_001739.png,depth/frame_001739.png
1740,1743437592.616183,images/frame_001740.png,depth/frame_001740.png
1741,1743437592.647702,images/frame_001741.png,depth/frame_001741.png
1742,1743437592.679945,images/frame_001742.png,depth/frame_001742.png
1743,1743437592.712265,images/frame_001743.png,depth/frame_001743.png
1744,1743437592.745513,images/frame_001744.png,depth/frame_001744.png
1745,1743437592.779582,images/frame_001745.png,depth/frame_001745.png
1746,1743437592.813200,images/frame_001746.png,depth/frame_001746.png
1747,1743437592.844737,images/frame_001747.png,depth/frame_001747.png
1748,1743437592.877783,images/frame_001748.png,depth/frame_001748.png
1749,1743437592.911841,images/frame_001749.png,depth/frame_001749.png
1750,1743437592.946796,images/frame_001750.png,depth/frame_001750.png
1751,1743437592.977271,images/frame_001751.png,depth/frame_001751.png
1752,1743437593.012356,images/frame_001752.png,depth/frame_001752.png
1753,1743437593.049026,images/frame_001753.png,depth/frame_001753.png
1754,1743437593.079144,images/frame_001754.png,depth/frame_001754.png
1755,1743437593.111915,images/frame_001755.png,depth/frame_001755.png
1756,1743437593.147297,images/frame_001756.png,depth/frame_001756.png
1757,1743437593.180289,images/frame_001757.png,depth/frame_001757.png
1758,1743437593.210489,images/frame_001758.png,depth/frame_001758.png
1759,1743437593.241584,images/frame_001759.png,depth/frame_001759.png
1760,1743437593.274942,images/frame_001760.png,depth/frame_001760.png
1761,1743437593.310013,images/frame_001761.png,depth/frame_001761.png
1762,1743437593.345158,images/frame_001762.png,depth/frame_001762.png
1763,1743437593.377882,images/frame_001763.png,depth/frame_001763.png
1764,1743437593.410630,images/frame_001764.png,depth/frame_001764.png
1765,1743437593.443653,images/frame_001765.png,depth/frame_001765.png
1766,1743437593.477324,images/frame_001766.png,depth/frame_001766.png
1767,1743437593.510250,images/frame_001767.png,depth/frame_001767.png
1768,1743437593.542886,images/frame_001768.png,depth/frame_001768.png
1769,1743437593.580746,images/frame_001769.png,depth/frame_001769.png
1770,1743437593.609701,images/frame_001770.png,depth/frame_001770.png
1771,1743437593.644505,images/frame_001771.png,depth/frame_001771.png
1772,1743437593.673633,images/frame_001772.png,depth/frame_001772.png
1773,1743437593.708202,images/frame_001773.png,depth/frame_001773.png
1774,1743437593.743305,images/frame_001774.png,depth/frame_001774.png
1775,1743437593.780419,images/frame_001775.png,depth/frame_001775.png
1776,1743437593.814442,images/frame_001776.png,depth/frame_001776.png
1777,1743437593.844914,images/frame_001777.png,depth/frame_001777.png
1778,1743437593.875763,images/frame_001778.png,depth/frame_001778.png
1779,1743437593.908934,images/frame_001779.png,depth/frame_001779.png
1780,1743437593.941420,images/frame_001780.png,depth/frame_001780.png
1781,1743437593.971416,images/frame_001781.png,depth/frame_001781.png
1782,1743437594.005824,images/frame_001782.png,depth/frame_001782.png
1783,1743437594.039608,images/frame_001783.png,depth/frame_001783.png
1784,1743437594.070510,images/frame_001784.png,depth/frame_001784.png
1785,1743437594.102992,images/frame_001785.png,depth/frame_001785.png
1786,1743437594.135236,images/frame_001786.png,depth/frame_001786.png
1787,1743437594.171322,images/frame_001787.png,depth/frame_001787.png
1788,1743437594.202473,images/frame_001788.png,depth/frame_001788.png
1789,1743437594.235373,images/frame_001789.png,depth/frame_001789.png
1790,1743437594.269524,images/frame_001790.png,depth/frame_001790.png
1791,1743437594.302363,images/frame_001791.png,depth/frame_001791.png
1792,1743437594.337119,images/frame_001792.png,depth/frame_001792.png
1793,1743437594.368056,images/frame_001793.png,depth/frame_001793.png
1794,1743437594.402665,images/frame_001794.png,depth/frame_001794.png
1795,1743437594.439229,images/frame_001795.png,depth/frame_001795.png
1796,1743437594.476052,images/frame_001796.png,depth/frame_001796.png
1797,1743437594.506957,images/frame_001797.png,depth/frame_001797.png
1798,1743437594.539022,images/frame_001798.png,depth/frame_001798.png
1799,1743437594.568578,images/frame_001799.png,depth/frame_001799.png
1800,1743437594.604470,images/frame_001800.png,depth/frame_001800.png
1801,1743437594.635822,images/frame_001801.png,depth/frame_001801.png
1802,1743437594.669336,images/frame_001802.png,depth/frame_001802.png
1803,1743437594.698646,images/frame_001803.png,depth/frame_001803.png
1804,1743437594.734180,images/frame_001804.png,depth/frame_001804.png
1805,1743437594.765684,images/frame_001805.png,depth/frame_001805.png
1806,1743437594.800183,images/frame_001806.png,depth/frame_001806.png
1807,1743437594.832384,images/frame_001807.png,depth/frame_001807.png
1808,1743437594.864374,images/frame_001808.png,depth/frame_001808.png
1809,1743437594.900656,images/frame_001809.png,depth/frame_001809.png
1810,1743437594.932007,images/frame_001810.png,depth/frame_001810.png
1811,1743437594.963715,images/frame_001811.png,depth/frame_001811.png
1812,1743437595.000923,images/frame_001812.png,depth/frame_001812.png
1813,1743437595.033747,images/frame_001813.png,depth/frame_001813.png
1814,1743437595.066192,images/frame_001814.png,depth/frame_001814.png
1815,1743437595.100379,images/frame_001815.png,depth/frame_001815.png
1816,1743437595.131886,images/frame_001816.png,depth/frame_001816.png
1817,1743437595.171366,images/frame_001817.png,depth/frame_001817.png
1818,1743437595.200826,images/frame_001818.png,depth/frame_001818.png
1819,1743437595.236509,images/frame_001819.png,depth/frame_001819.png
1820,1743437595.268674,images/frame_001820.png,depth/frame_001820.png
1821,1743437595.303225,images/frame_001821.png,depth/frame_001821.png
1822,1743437595.337529,images/frame_001822.png,depth/frame_001822.png
1823,1743437595.369986,images/frame_001823.png,depth/frame_001823.png
1824,1743437595.402107,images/frame_001824.png,depth/frame_001824.png
1825,1743437595.435717,images/frame_001825.png,depth/frame_001825.png
1826,1743437595.465268,images/frame_001826.png,depth/frame_001826.png
1827,1743437595.502369,images/frame_001827.png,depth/frame_001827.png
1828,1743437595.533912,images/frame_001828.png,depth/frame_001828.png
1829,1743437595.565809,images/frame_001829.png,depth/frame_001829.png
1830,1743437595.597258,images/frame_001830.png,depth/frame_001830.png
1831,1743437595.630062,images/frame_001831.png,depth/frame_001831.png
1832,1743437595.663996,images/frame_001832.png,depth/frame_001832.png
1833,1743437595.696259,images/frame_001833.png,depth/frame_001833.png
1834,1743437595.731042,images/frame_001834.png,depth/frame_001834.png
1835,1743437595.762100,images/frame_001835.png,depth/frame_001835.png
1836,1743437595.795677,images/frame_001836.png,depth/frame_001836.png
1837,1743437595.831816,images/frame_001837.png,depth/frame_001837.png
1838,1743437595.863003,images/frame_001838.png,depth/frame_001838.png
1839,1743437595.895590,images/frame_001839.png,depth/frame_001839.png
1840,1743437595.927941,images/frame_001840.png,depth/frame_001840.png
1841,1743437595.962050,images/frame_001841.png,depth/frame_001841.png
1842,1743437595.995608,images/frame_001842.png,depth/frame_001842.png
1843,1743437596.026422,images/frame_001843.png,depth/frame_001843.png
1844,1743437596.062370,images/frame_001844.png,depth/frame_001844.png
1845,1743437596.095098,images/frame_001845.png,depth/frame_001845.png
1846,1743437596.127598,images/frame_001846.png,depth/frame_001846.png
1847,1743437596.162030,images/frame_001847.png,depth/frame_001847.png
1848,1743437596.195128,images/frame_001848.png,depth/frame_001848.png
1849,1743437596.228133,images/frame_001849.png,depth/frame_001849.png
1850,1743437596.260738,images/frame_001850.png,depth/frame_001850.png
1851,1743437596.296058,images/frame_001851.png,depth/frame_001851.png
1852,1743437596.330217,images/frame_001852.png,depth/frame_001852.png
1853,1743437596.364549,images/frame_001853.png,depth/frame_001853.png
1854,1743437596.395752,images/frame_001854.png,depth/frame_001854.png
1855,1743437596.428011,images/frame_001855.png,depth/frame_001855.png
1856,1743437596.465338,images/frame_001856.png,depth/frame_001856.png
1857,1743437596.498649,images/frame_001857.png,depth/frame_001857.png
1858,1743437596.530135,images/frame_001858.png,depth/frame_001858.png
1859,1743437596.563021,images/frame_001859.png,depth/frame_001859.png
1860,1743437596.593462,images/frame_001860.png,depth/frame_001860.png
1861,1743437596.625793,images/frame_001861.png,depth/frame_001861.png
1862,1743437596.659683,images/frame_001862.png,depth/frame_001862.png
1863,1743437596.693434,images/frame_001863.png,depth/frame_001863.png
1864,1743437596.727382,images/frame_001864.png,depth/frame_001864.png
1865,1743437596.759891,images/frame_001865.png,depth/frame_001865.png
1866,1743437596.794806,images/frame_001866.png,depth/frame_001866.png
1867,1743437596.827329,images/frame_001867.png,depth/frame_001867.png
1868,1743437596.859374,images/frame_001868.png,depth/frame_001868.png
1869,1743437596.891498,images/frame_001869.png,depth/frame_001869.png
1870,1743437596.926529,images/frame_001870.png,depth/frame_001870.png
1871,1743437596.958132,images/frame_001871.png,depth/frame_001871.png
1872,1743437596.990993,images/frame_001872.png,depth/frame_001872.png
1873,1743437597.023627,images/frame_001873.png,depth/frame_001873.png
1874,1743437597.058836,images/frame_001874.png,depth/frame_001874.png
1875,1743437597.088511,images/frame_001875.png,depth/frame_001875.png
1876,1743437597.121340,images/frame_001876.png,depth/frame_001876.png
1877,1743437597.159826,images/frame_001877.png,depth/frame_001877.png
1878,1743437597.189054,images/frame_001878.png,depth/frame_001878.png
1879,1743437597.221758,images/frame_001879.png,depth/frame_001879.png
1880,1743437597.256824,images/frame_001880.png,depth/frame_001880.png
1881,1743437597.292210,images/frame_001881.png,depth/frame_001881.png
1882,1743437597.324829,images/frame_001882.png,depth/frame_001882.png
1883,1743437597.356388,images/frame_001883.png,depth/frame_001883.png
1884,1743437597.387479,images/frame_001884.png,depth/frame_001884.png
1885,1743437597.422068,images/frame_001885.png,depth/frame_001885.png
1886,1743437597.456803,images/frame_001886.png,depth/frame_001886.png
1887,1743437597.489287,images/frame_001887.png,depth/frame_001887.png
1888,1743437597.521987,images/frame_001888.png,depth/frame_001888.png
1889,1743437597.558175,images/frame_001889.png,depth/frame_001889.png
1890,1743437597.590172,images/frame_001890.png,depth/frame_001890.png
1891,1743437597.624040,images/frame_001891.png,depth/frame_001891.png
1892,1743437597.656674,images/frame_001892.png,depth/frame_001892.png
1893,1743437597.687477,images/frame_001893.png,depth/frame_001893.png
1894,1743437597.721323,images/frame_001894.png,depth/frame_001894.png
1895,1743437597.755752,images/frame_001895.png,depth/frame_001895.png
1896,1743437597.789177,images/frame_001896.png,depth/frame_001896.png
1897,1743437597.820983,images/frame_001897.png,depth/frame_001897.png
1898,1743437597.856269,images/frame_001898.png,depth/frame_001898.png
1899,1743437597.888099,images/frame_001899.png,depth/frame_001899.png
1900,1743437597.920719,images/frame_001900.png,depth/frame_001900.png
1901,1743437597.951446,images/frame_001901.png,depth/frame_001901.png
1902,1743437597.983265,images/frame_001902.png,depth/frame_001902.png
1903,1743437598.018289,images/frame_001903.png,depth/frame_001903.png
1904,1743437598.054295,images/frame_001904.png,depth/frame_001904.png
1905,1743437598.089223,images/frame_001905.png,depth/frame_001905.png
1906,1743437598.121995,images/frame_001906.png,depth/frame_001906.png
1907,1743437598.155114,images/frame_001907.png,depth/frame_001907.png
1908,1743437598.183818,images/frame_001908.png,depth/frame_001908.png
1909,1743437598.219966,images/frame_001909.png,depth/frame_001909.png
1910,1743437598.252920,images/frame_001910.png,depth/frame_001910.png
1911,1743437598.284844,images/frame_001911.png,depth/frame_001911.png
1912,1743437598.318130,images/frame_001912.png,depth/frame_001912.png
1913,1743437598.352648,images/frame_001913.png,depth/frame_001913.png
1914,1743437598.386320,images/frame_001914.png,depth/frame_001914.png
1915,1743437598.421025,images/frame_001915.png,depth/frame_001915.png
1916,1743437598.452815,images/frame_001916.png,depth/frame_001916.png
1917,1743437598.485206,images/frame_001917.png,depth/frame_001917.png
1918,1743437598.518185,images/frame_001918.png,depth/frame_001918.png
1919,1743437598.553936,images/frame_001919.png,depth/frame_001919.png
1920,1743437598.586553,images/frame_001920.png,depth/frame_001920.png
1921,1743437598.620461,images/frame_001921.png,depth/frame_001921.png
1922,1743437598.657392,images/frame_001922.png,depth/frame_001922.png
1923,1743437598.686289,images/frame_001923.png,depth/frame_001923.png
1924,1743437598.715715,images/frame_001924.png,depth/frame_001924.png
1925,1743437598.748216,images/frame_001925.png,depth/frame_001925.png
1926,1743437598.782450,images/frame_001926.png,depth/frame_001926.png
1927,1743437598.818235,images/frame_001927.png,depth/frame_001927.png
1928,1743437598.849921,images/frame_001928.png,depth/frame_001928.png
1929,1743437598.882270,images/frame_001929.png,depth/frame_001929.png
1930,1743437598.916261,images/frame_001930.png,depth/frame_001930.png
1931,1743437598.947578,images/frame_001931.png,depth/frame_001931.png
1932,1743437598.979635,images/frame_001932.png,depth/frame_001932.png
1933,1743437599.015573,images/frame_001933.png,depth/frame_001933.png
1934,1743437599.047557,images/frame_001934.png,depth/frame_001934.png
1935,1743437599.079463,images/frame_001935.png,depth/frame_001935.png
1936,1743437599.115018,images/frame_001936.png,depth/frame_001936.png
1937,1743437599.147876,images/frame_001937.png,depth/frame_001937.png
1938,1743437599.181041,images/frame_001938.png,depth/frame_001938.png
1939,1743437599.215278,images/frame_001939.png,depth/frame_001939.png
1940,1743437599.248082,images/frame_001940.png,depth/frame_001940.png
1941,1743437599.280896,images/frame_001941.png,depth/frame_001941.png
1942,1743437599.318950,images/frame_001942.png,depth/frame_001942.png
1943,1743437599.349113,images/frame_001943.png,depth/frame_001943.png
1944,1743437599.380490,images/frame_001944.png,depth/frame_001944.png
1945,1743437599.411969,images/frame_001945.png,depth/frame_001945.png
1946,1743437599.447527,images/frame_001946.png,depth/frame_001946.png
1947,1743437599.480449,images/frame_001947.png,depth/frame_001947.png
1948,1743437599.513698,images/frame_001948.png,depth/frame_001948.png
1949,1743437599.546697,images/frame_001949.png,depth/frame_001949.png
1950,1743437599.580633,images/frame_001950.png,depth/frame_001950.png
1951,1743437599.612276,images/frame_001951.png,depth/frame_001951.png
1952,1743437599.651264,images/frame_001952.png,depth/frame_001952.png
1953,1743437599.678889,images/frame_001953.png,depth/frame_001953.png
1954,1743437599.709831,images/frame_001954.png,depth/frame_001954.png
1955,1743437599.747666,images/frame_001955.png,depth/frame_001955.png
1956,1743437599.779015,images/frame_001956.png,depth/frame_001956.png
1957,1743437599.809939,images/frame_001957.png,depth/frame_001957.png
1958,1743437599.842698,images/frame_001958.png,depth/frame_001958.png
1959,1743437599.876908,images/frame_001959.png,depth/frame_001959.png
1960,1743437599.907968,images/frame_001960.png,depth/frame_001960.png
1961,1743437599.944031,images/frame_001961.png,depth/frame_001961.png
1962,1743437599.975658,images/frame_001962.png,depth/frame_001962.png
1963,1743437600.009902,images/frame_001963.png,depth/frame_001963.png
1964,1743437600.043883,images/frame_001964.png,depth/frame_001964.png
1965,1743437600.077407,images/frame_001965.png,depth/frame_001965.png
1966,1743437600.111447,images/frame_001966.png,depth/frame_001966.png
1967,1743437600.143433,images/frame_001967.png,depth/frame_001967.png
1968,1743437600.177160,images/frame_001968.png,depth/frame_001968.png
1969,1743437600.211276,images/frame_001969.png,depth/frame_001969.png
1970,1743437600.244863,images/frame_001970.png,depth/frame_001970.png
1971,1743437600.273834,images/frame_001971.png,depth/frame_001971.png
1972,1743437600.305285,images/frame_001972.png,depth/frame_001972.png
1973,1743437600.342192,images/frame_001973.png,depth/frame_001973.png
1974,1743437600.372617,images/frame_001974.png,depth/frame_001974.png
1975,1743437600.409394,images/frame_001975.png,depth/frame_001975.png
1976,1743437600.443674,images/frame_001976.png,depth/frame_001976.png
1977,1743437600.474459,images/frame_001977.png,depth/frame_001977.png
1978,1743437600.505526,images/frame_001978.png,depth/frame_001978.png
1979,1743437600.539445,images/frame_001979.png,depth/frame_001979.png
1980,1743437600.571798,images/frame_001980.png,depth/frame_001980.png
1981,1743437600.603736,images/frame_001981.png,depth/frame_001981.png
1982,1743437600.637535,images/frame_001982.png,depth/frame_001982.png
1983,1743437600.669359,images/frame_001983.png,depth/frame_001983.png
1984,1743437600.705954,images/frame_001984.png,depth/frame_001984.png
1985,1743437600.740331,images/frame_001985.png,depth/frame_001985.png
1986,1743437600.772534,images/frame_001986.png,depth/frame_001986.png
1987,1743437600.804415,images/frame_001987.png,depth/frame_001987.png
1988,1743437600.836278,images/frame_001988.png,depth/frame_001988.png
1989,1743437600.868330,images/frame_001989.png,depth/frame_001989.png
1990,1743437600.903028,images/frame_001990.png,depth/frame_001990.png
1991,1743437600.934881,images/frame_001991.png,depth/frame_001991.png
1992,1743437600.969391,images/frame_001992.png,depth/frame_001992.png
1993,1743437601.004307,images/frame_001993.png,depth/frame_001993.png
1994,1743437601.037526,images/frame_001994.png,depth/frame_001994.png
1995,1743437601.072840,images/frame_001995.png,depth/frame_001995.png
1996,1743437601.103782,images/frame_001996.png,depth/frame_001996.png
1997,1743437601.137491,images/frame_001997.png,depth/frame_001997.png
1998,1743437601.170650,images/frame_001998.png,depth/frame_001998.png
1999,1743437601.202237,images/frame_001999.png,depth/frame_001999.png
2000,1743437601.234488,images/frame_002000.png,depth/frame_002000.png
2001,1743437601.268394,images/frame_002001.png,depth/frame_002001.png
2002,1743437601.300965,images/frame_002002.png,depth/frame_002002.png
2003,1743437601.335454,images/frame_002003.png,depth/frame_002003.png
2004,1743437601.367517,images/frame_002004.png,depth/frame_002004.png
2005,1743437601.405022,images/frame_002005.png,depth/frame_002005.png
2006,1743437601.434433,images/frame_002006.png,depth/frame_002006.png
2007,1743437601.468713,images/frame_002007.png,depth/frame_002007.png
2008,1743437601.500072,images/frame_002008.png,depth/frame_002008.png
2009,1743437601.536040,images/frame_002009.png,depth/frame_002009.png
2010,1743437601.570808,images/frame_002010.png,depth/frame_002010.png
2011,1743437601.604684,images/frame_002011.png,depth/frame_002011.png
2012,1743437601.632891,images/frame_002012.png,depth/frame_002012.png
2013,1743437601.668099,images/frame_002013.png,depth/frame_002013.png
2014,1743437601.707010,images/frame_002014.png,depth/frame_002014.png
2015,1743437601.734416,images/frame_002015.png,depth/frame_002015.png
2016,1743437601.776052,images/frame_002016.png,depth/frame_002016.png
2017,1743437601.800244,images/frame_002017.png,depth/frame_002017.png
2018,1743437601.830427,images/frame_002018.png,depth/frame_002018.png
2019,1743437601.868522,images/frame_002019.png,depth/frame_002019.png
2020,1743437601.903134,images/frame_002020.png,depth/frame_002020.png
2021,1743437601.935616,images/frame_002021.png,depth/frame_002021.png
2022,1743437601.966358,images/frame_002022.png,depth/frame_002022.png
2023,1743437602.000454,images/frame_002023.png,depth/frame_002023.png
2024,1743437602.035928,images/frame_002024.png,depth/frame_002024.png
2025,1743437602.071762,images/frame_002025.png,depth/frame_002025.png
2026,1743437602.099892,images/frame_002026.png,depth/frame_002026.png
2027,1743437602.132997,images/frame_002027.png,depth/frame_002027.png
2028,1743437602.166001,images/frame_002028.png,depth/frame_002028.png
2029,1743437602.197916,images/frame_002029.png,depth/frame_002029.png
2030,1743437602.232286,images/frame_002030.png,depth/frame_002030.png
2031,1743437602.265240,images/frame_002031.png,depth/frame_002031.png
2032,1743437602.298386,images/frame_002032.png,depth/frame_002032.png
2033,1743437602.328939,images/frame_002033.png,depth/frame_002033.png
2034,1743437602.360907,images/frame_002034.png,depth/frame_002034.png
2035,1743437602.395564,images/frame_002035.png,depth/frame_002035.png
2036,1743437602.430243,images/frame_002036.png,depth/frame_002036.png
2037,1743437602.461573,images/frame_002037.png,depth/frame_002037.png
2038,1743437602.493833,images/frame_002038.png,depth/frame_002038.png
2039,1743437602.530222,images/frame_002039.png,depth/frame_002039.png
2040,1743437602.563559,images/frame_002040.png,depth/frame_002040.png
2041,1743437602.597802,images/frame_002041.png,depth/frame_002041.png
2042,1743437602.628945,images/frame_002042.png,depth/frame_002042.png
2043,1743437602.665574,images/frame_002043.png,depth/frame_002043.png
2044,1743437602.696081,images/frame_002044.png,depth/frame_002044.png
2045,1743437602.729526,images/frame_002045.png,depth/frame_002045.png
2046,1743437602.763384,images/frame_002046.png,depth/frame_002046.png
2047,1743437602.797246,images/frame_002047.png,depth/frame_002047.png
2048,1743437602.830111,images/frame_002048.png,depth/frame_002048.png
2049,1743437602.866375,images/frame_002049.png,depth/frame_002049.png
2050,1743437602.897148,images/frame_002050.png,depth/frame_002050.png
2051,1743437602.928048,images/frame_002051.png,depth/frame_002051.png
2052,1743437602.959880,images/frame_002052.png,depth/frame_002052.png
2053,1743437602.992884,images/frame_002053.png,depth/frame_002053.png
2054,1743437603.027257,images/frame_002054.png,depth/frame_002054.png
2055,1743437603.060817,images/frame_002055.png,depth/frame_002055.png
